ticker,company_name,years,first_year,last_year,avg_labor_share,avg_payout_share,avg_dividend_share,avg_buyback_share,avg_value_added_trn,latest_labor_share,latest_payout_share,shareholder_over_labor_tilt,payout_to_labor_ratio
134380,미원화학(주),14,2012,2025,0.36576451478508387,0.11655352057624986,0.054418940191214946,0.060502367658745705,0.03993020642857142,0.3669064393840486,0.1570052069115311,-0.24921099420883402,0.3186572668065803
152330,코리아오토글라스(주),9,2011,2019,0.396752530789353,0.146480043151486,0.146480043151486,0.0,0.11061789555555553,0.3987871029326242,0.1483766971099928,-0.250272487637867,0.3691975016770752
009680,(주)모토닉,16,2010,2025,0.46334915360075607,0.2088246801366753,0.19263638116046608,0.016188298976209187,0.041219013124999995,0.4889831412180431,0.3381162631365173,-0.2545244734640808,0.45068536008724147
271560,(주)오리온,8,2018,2025,0.41131760633966286,0.1564118213468573,0.1564118213468573,0.0,0.32709340374999996,0.3646613256984319,0.3677632099568731,-0.2549057849928056,0.38027018278836733
120030,조선선재(주),15,2011,2025,0.36484701407654935,0.10952281028850125,0.03535342253224872,0.07416938775625247,0.02365236533333332,0.4737411203925557,0.1163752340484807,-0.2553242037880481,0.3001883147261335
007690,국도화학(주),16,2010,2025,0.3682945136570702,0.11036812355566479,0.08976192423666078,0.02060619931900398,0.10421806562499998,0.4500757841072068,0.0691021860458999,-0.25792639010140544,0.2996735478346869
071320,한국지역난방공사,15,2010,2025,0.30473164007770837,0.0415147450282839,0.0415147450282839,0.0,0.501036256,0.1661633370660281,0.0657596894791507,-0.26321689504942447,0.13623378595572616
036570,(주)엔씨,16,2010,2025,0.4334025459498959,0.16976588069105275,0.10337615352431342,0.06638972716673931,0.67237136125,0.4965169694672265,0.0240003321244065,-0.26363666525884316,0.3917048533228477
003410,쌍용씨앤이(주),14,2010,2023,0.33260138313802196,0.06892753625701979,0.06037095805315849,0.008556578203861302,0.3648583285714286,0.2072699704295894,0.1315177546975492,-0.26367384688100215,0.207237671733964
002310,아세아제지(주),16,2010,2025,0.3674368357134443,0.10201794284600656,0.06691078567100442,0.03510715717500212,0.078776009375,0.3229976837968715,0.2119019935356255,-0.26541889286743775,0.27764756532349427
032560,(주)황금에스티,16,2010,2025,0.3443667075265478,0.07645648611371011,0.07645648611371011,0.0,0.020803079999999974,0.4416432895058878,0.128596689097639,-0.2679102214128377,0.22202055089142425
023150,(주)MH에탄올,15,2010,2025,0.4356293702454889,0.16674263350552865,0.12796272440990522,0.038779909095623406,0.013617469999999993,0.5961880436833327,0.1204254682638889,-0.2688867367399603,0.3827626071482845
029460,(주)케이씨,16,2010,2025,0.38384313325109903,0.11000104238358556,0.04755827295449846,0.062442769429087046,0.07508279937499998,0.5599988580253217,0.1381147283726256,-0.2738420908675135,0.2865781170862475
105630,한세실업(주),15,2010,2025,0.39077561036064357,0.11580756676058003,0.11027266026096312,0.005534906499616913,0.13095010399999998,0.3958128757146237,0.1982227425832682,-0.27496804360006355,0.29635310825489386
194370,(주)제이에스코퍼레이션,13,2013,2025,0.5148169891934945,0.23979146108669386,0.17897124962281669,0.07738899452857047,0.03426989999999999,0.2013354957812764,0.1941665334733329,-0.27502552810680064,0.4657800074980975
034590,인천도시가스(주),16,2010,2025,0.39674560777245754,0.11919522819270223,0.11513153506996639,0.004063693122735818,0.045617780624999986,0.4095164755690486,0.0900090028869903,-0.2775503795797553,0.3004323825080966
096760,제이더블유홀딩스(주),13,2013,2025,0.5302935821766125,0.24163869566871143,0.2053076307406405,0.036331064928070915,0.031603206153846146,0.3461688545354572,0.4793933350487371,-0.28865488650790105,0.4556696588272767
064960,에스앤티모티브(주),16,2010,2025,0.4113538952185229,0.12063857788532154,0.07549433945133964,0.04514423843398187,0.15848532999999998,0.3379911312524323,0.0556505183203724,-0.29071531733320133,0.29327199593244374
108320,(주)엘엑스세미콘,16,2010,2025,0.4379648662799146,0.14665620083908784,0.12380194443818028,0.02285425640090754,0.20310541562499998,0.6023364849899746,0.0747133323813143,-0.2913086654408268,0.3348583690851496
051910,(주)엘지화학,16,2010,2025,0.38309660274997753,0.09177097065365299,0.09174186170722401,2.910894642898125e-05,3.9939119375,0.5471362140554654,0.0528052383291721,-0.29132563209632456,0.23955046845859393
007070,(주)지에스리테일,16,2010,2025,0.3413978501548717,0.04885269362491872,0.04881133445421946,4.13591706992557e-05,1.1062361575,0.3812008932315852,0.035545703828579,-0.29254515652995294,0.1430960786740666
030000,(주)제일기획,16,2010,2025,0.6661501245670097,0.3730688784433909,0.23753662050661054,0.09748321656695548,0.24608428187499998,0.7175319169760389,0.3868153640923582,-0.2930812461236188,0.5600372418842999
008420,문배철강(주),16,2010,2025,0.37883476255042653,0.08414433331000237,0.0717630030957006,0.012381330214301751,0.016167944374999983,0.4543493356756533,0.0743260388603237,-0.29469042924042416,0.22211354824862978
122900,(주)아이마켓코리아,16,2010,2025,0.4953581605490473,0.19977777662407334,0.151420699853998,0.04835707677007532,0.07368071062499999,0.8655402271232014,0.0720028376097714,-0.295580383924974,0.40329965777215165
010780,아이에스동서(주),16,2010,2025,0.39136571077827587,0.09401384389798197,0.08191743759756405,0.0120964063004179,0.26786396375,0.439603122297745,0.0886024209223875,-0.2973518668802939,0.24021993063987285
019440,(주)세아특수강,15,2010,2024,0.39663113001460265,0.0990577045530592,0.09784465716976277,0.0012130473832964134,0.07281255666666665,0.5566311469457164,0.1076422974180793,-0.2975734254615434,0.24974768004067716
007340,(주)디엔오토모티브,16,2010,2025,0.42784682835312,0.12913254400845767,0.1226813512447199,0.006451192763737744,0.11037674812499998,0.4804066386997008,0.1071643825395304,-0.2987142843446623,0.30181956590754283
004020,현대제철(주),16,2010,2025,0.3287358252634043,0.02896479573268696,0.026918836621629413,0.0020459591110575373,3.167251786875,0.4562109494978064,0.0219933069031486,-0.2997710295307173,0.08810964156242632
069960,(주)현대백화점,16,2010,2025,0.350775957259264,0.04878055571270891,0.03509486933734574,0.013685686375363156,0.5964671018750001,0.3461285205835455,0.0720558430580798,-0.30199540154655513,0.1390647069823387
083420,그린케미칼(주),16,2010,2025,0.381956545251064,0.07834163557990755,0.07311428836861655,0.0052273472112909815,0.036919577499999974,0.5411708097596662,0.0808750302559878,-0.30361490967115645,0.20510614768602217
006890,태경케미컬(주),16,2010,2025,0.4321355325792797,0.12729903818618585,0.12565553313354733,0.0016435050526385313,0.016114878124999992,0.6239221396886534,0.1300495409026982,-0.3048364943930939,0.29458127968875486
077500,유니퀘스트(주),16,2010,2025,0.443287790667269,0.13394809077928585,0.11532728311981855,0.0186208076594673,0.031188445624999995,0.3902975801568474,0.0717840718528646,-0.30933969988798315,0.3021695918528626
020000,(주)한섬,16,2010,2025,0.3590434362704229,0.049477061804725976,0.04389652689912389,0.005580534905602075,0.24702003749999998,0.4702363380719127,0.0481682139020597,-0.3095663744656969,0.13780244061462535
005810,(주)풍산홀딩스,16,2010,2025,0.5607934945093067,0.24999557664040573,0.22053479289647243,0.029460783743933287,0.05094009249999999,0.3541681681063328,0.3886268390490996,-0.310797917868901,0.4457890098371262
030200,(주)케이티,12,2013,2025,0.3594635549813283,0.04851207826161181,0.03785237164240276,0.010659706619209024,6.605322083333333,0.2749431374950026,0.0587196588859725,-0.3109514767197165,0.13495687557013028
002840,미원상사(주),16,2010,2025,0.4058867602240435,0.0931331330012532,0.014044519041573007,0.07908861395968014,0.08801432562499997,0.4413143202091537,0.1610874998355301,-0.3127536272227903,0.2294559520735416
002170,에스와이티에스(주),16,2010,2025,0.4416827285267372,0.12677978745890295,0.095955069141395,0.030824718317507955,0.03903104,0.4112601665679423,0.1711214243608299,-0.31490294106783423,0.2870381368132405
183190,아세아시멘트(주),12,2014,2025,0.39036195376462013,0.07447981755506342,0.05695524142185032,0.017524576133213083,0.11523254,0.5102583638549169,0.143263907624584,-0.31588213620955674,0.1907968152039047
067830,(주)세이브존아이앤씨,16,2010,2025,0.34500624516947004,0.027024710874503192,0.02450459265817545,0.002520118216327725,0.05123792062499999,0.5290860605313888,0.0328498466577669,-0.31798153429496684,0.07833107734391423
267290,(주)경동도시가스,8,2018,2025,0.3744070764357009,0.055575491723480516,0.055532013185533975,4.3478537946525e-05,0.09113608249999999,0.3715866121687165,0.0503975729175395,-0.3188315847122204,0.148436007814144
027390,(주)한화갤러리아타임월드,10,2010,2019,0.3656973364631908,0.04624581031977181,0.04624581031977181,0.0,0.06391762999999999,0.6622776826263114,0.0,-0.319451526143419,0.12645924842394
015890,태경산업(주),16,2010,2025,0.52554817827165,0.20388811420213948,0.20388811420213948,0.0,0.03280831687499998,0.7108255846717386,0.25898651582251,-0.32166006406951053,0.3879532317525264
075580,(주)세진중공업,13,2013,2025,0.43366321180746986,0.11186305260026178,0.09607496544538068,0.015788087154881093,0.05379744153846152,0.2773783409956595,0.1316480710009404,-0.32180015920720806,0.2579491401496255
004800,(주)효성,16,2010,2025,0.6512717408536616,0.32822746102155254,0.29521959121801783,0.025706618140996642,0.678418684375,0.1712237967705822,0.1852239513971713,-0.32304427983210904,0.5039792769011056
001460,(주)비와이씨,15,2010,2025,0.34874078038079215,0.024834277243822485,0.019701931161077147,0.005132346082745326,0.06380141,0.3481977803472072,0.1131508896755819,-0.32390650313696967,0.07121127966940313
006040,동원산업(주),16,2010,2025,0.43447724850177094,0.10692057363197545,0.07967889261149363,0.027241681020481794,0.20682466437499997,0.3259323387097125,0.0896648162609489,-0.3275566748697955,0.24609015546999266
004700,조광피혁(주),16,2010,2025,0.3434964594756156,0.01563286280158433,0.007209897116534919,0.008422965685049412,0.025206143749999976,0.3750491723054048,0.0,-0.32786359667403125,0.04551098670842076
069730,디에스알제강(주),15,2010,2025,0.35367726891155404,0.024931140538385473,0.024931140538385473,0.0,0.03206681866666665,0.3676738942302426,0.1130508765459597,-0.3287461283731686,0.07049121538150119
000120,씨제이대한통운(주),15,2010,2024,0.33052197306824166,0.0015040524090944333,0.0015040524090944333,0.0,1.4397620979999999,0.4220364531497405,0.0092817456061571,-0.3290179206591472,0.004550536822506192
001740,에스케이네트웍스(주),15,2010,2025,0.48886806898666013,0.15830536749629923,0.09146953343944673,0.06683583405685246,0.4237858013333333,0.6397555110034002,0.1805478674661246,-0.33056270149036093,0.32382022377620034
011500,(주)한농화성,14,2012,2025,0.38558363137957946,0.0549403097898666,0.0549403097898666,0.0,0.0321465057142857,0.4530430586403957,0.0192496690838955,-0.3306433215897129,0.14248610500735132
002460,에이치에스화성(주),15,2010,2025,0.4494219511884621,0.11874536406385601,0.06912507213601157,0.03270254072421538,0.08355789933333332,0.496185187479915,0.0667473360985381,-0.3306765871246061,0.2642179887961479
051900,(주)엘지생활건강,16,2010,2025,0.4468790751886777,0.11456255540604296,0.11456255177399931,3.6320436518484597e-09,0.7705234974999999,1.2030046539642825,0.0513953967574659,-0.33231651978263477,0.2563614225116118
006880,신송홀딩스(주),8,2013,2025,0.7439397651661388,0.40852589706546094,0.34083794112754656,0.05510026931583108,0.005236753749999988,0.5551234463398178,0.3271597108341187,-0.33541386810067786,0.5491384063523311
010640,진양폴리우레탄(주),15,2010,2025,0.48630694628198334,0.15013564700773027,0.15013564700773027,0.0,0.00810056333333332,0.6254113846903949,0.0982998065459807,-0.33617129927425304,0.3087261001628273
145720,(주)덴티움,16,2010,2025,0.4278482315208605,0.08894990557850603,0.016916309949042023,0.04874160828347774,0.076234776875,0.5672452393800294,0.0471087403088053,-0.3388983259423545,0.20790060359094675
053210,(주)케이티스카이라이프,12,2013,2025,0.512417872148267,0.17332161095082402,0.15558981163683558,0.018299580056067414,0.16596835916666666,0.4398870820377243,0.152113058370015,-0.33909626119744296,0.3382427123866472
009580,무림피앤피(주),16,2010,2025,0.4278792042534777,0.0875481469340502,0.0875481469340502,0.0,0.126720015,0.8223600648315428,0.0783845889241187,-0.3403310573194275,0.20460949273474452
011760,현대코퍼레이션(주),16,2010,2025,0.48932327443014456,0.1482537569141909,0.12658118779586686,0.021672569118324037,0.08712483812499999,0.3174898488663277,0.0627221487140057,-0.34106951751595366,0.30297712097762786
272550,(주)삼양패키징,11,2015,2025,0.41977716306725443,0.07755385884160228,0.06802786627127655,0.009525992570325726,0.10156318727272726,0.5380897466727197,0.1064420218687306,-0.34222330422565217,0.18475006661850496
004690,(주)삼천리,16,2010,2025,0.3976332501711297,0.055166059242656273,0.04655846953314995,0.008607589709506312,0.21601469999999998,0.3936275357935939,0.0355026656182765,-0.34246719092847344,0.13873603180547506
004270,(주)남성,14,2010,2025,0.44709802396067516,0.10432454748172251,0.07378186668376654,0.03054268079795596,0.008448359999999993,0.5182232230934576,0.0966789759013088,-0.3427734764789526,0.2333370802168843
000640,동아쏘시오홀딩스(주),15,2010,2025,0.5280028438772489,0.18467976267294778,0.11383334855997891,0.045074120442691705,0.09951404599999998,0.2591413683263042,0.108432160592072,-0.34332308120430116,0.34977039388045883
117580,대성에너지(주),16,2010,2025,0.4332811094003764,0.08993590664300226,0.08841952153724561,0.00151638510575665,0.081263944375,0.4846213689297116,0.0579751562466556,-0.3433452027573741,0.2075694155405616
004000,롯데정밀화학(주),16,2010,2025,0.4399115799889273,0.08701754231407785,0.08701754231407785,0.0,0.325590084375,0.4080341138073113,0.0976666153344945,-0.3528940376748495,0.1978068918219159
001420,태원물산(주),15,2010,2024,0.8566429896267445,0.5031503688366928,0.4748395135774875,6.209326688041333e-05,0.0015936179999999666,1.2987075075902366,0.8417391254440791,-0.3534926207900516,0.5873512944475562
226320,(주)잇츠한불,10,2013,2025,0.6000739587997868,0.24655057779479134,0.20515710868199166,0.02393960047011873,0.04742525099999997,0.3488574189118377,0.2462282702225493,-0.3535233810049954,0.41086698427627044
014280,금강공업(주),16,2010,2025,0.37996163211589234,0.02639525540394527,0.02639525540394527,0.0,0.0915268225,0.975921291672071,0.0918290683277069,-0.3535663767119471,0.0694682125059786
023590,(주)다우기술,16,2010,2025,0.5201406871162899,0.16544027684938384,0.16442377387473095,0.0010165029746528813,0.08614336562499998,0.5709497531458648,0.5533249028993384,-0.3547004102669061,0.31806832448851613
001340,피케이씨(주),15,2011,2025,0.41671014261070755,0.060205302447211485,0.021308428983399005,0.02603559562183093,0.04561771066666665,0.4532944679308783,0.0201188838371663,-0.35650484016349604,0.1444776507478858
004490,세방전지(주),16,2010,2025,0.4066380631033959,0.04418258172167938,0.032401960103392975,0.011780621618286382,0.23348866562499998,0.4491509674908679,0.0959829612913038,-0.3624554813817165,0.10865333506776288
000990,(주)디비하이텍,16,2010,2025,0.4117698387493664,0.04650642117839986,0.02982372281163049,0.016682698366769364,0.44436777125,0.3220340826255626,0.1320156357688968,-0.36526341757096653,0.11294275782716351
089470,에이치디씨현대이피(주),16,2010,2025,0.45558803338689724,0.08958412107672002,0.05661252979572086,0.032971591280999135,0.05952174687499999,0.4662257326365771,0.0574179518390302,-0.3660039123101772,0.19663405206396817
002270,롯데푸드(주),12,2010,2021,0.4459308987838144,0.07706985541998668,0.0336904880431658,0.03249440552231849,0.20631149000000001,0.6422457497485303,0.051014957306373,-0.36886104336382775,0.1728291437758159
002380,(주)케이씨씨,16,2010,2025,0.47656644410678745,0.10581691901427615,0.08116097528313986,0.024655943731136287,0.99129381125,0.1150884056716402,0.0303956682922708,-0.3707495250925113,0.22204022193086898
097520,(주)엠씨넥스,16,2010,2025,0.49898984292103554,0.1264866594225637,0.07798192683070476,0.048504732591858925,0.05699569374999999,0.4758088908223838,0.4748716486226908,-0.37250318349847183,0.2534854390665023
003090,(주)대웅,16,2010,2025,0.5208801312239857,0.14689531573643333,0.12465440531612826,0.02224091042030507,0.04670255562499999,0.427326272469662,0.2242755088797076,-0.37398481548755236,0.28201366673605427
100840,에스앤티에너지(주),13,2013,2025,0.5024859877669087,0.12738609983545218,0.07085977913175368,0.056526320703698514,0.0409296846153846,0.1992356807780011,0.047847287243835,-0.3750998879314565,0.253511745474868
138490,코오롱이앤피(주),16,2010,2025,0.42803726156157795,0.052319393924329306,0.052319393924329306,0.0,0.056860758125,0.4164383195043212,0.0782269330389804,-0.3757178676372486,0.12223093319832992
001390,케이지케미칼(주),16,2010,2025,0.6429843996312602,0.26474440970097635,0.23744767624759602,0.023589055948880226,0.02560224812499998,0.4103406517122685,0.3511048688403207,-0.37823998993028385,0.4117431307086182
084010,대한제강(주),16,2010,2025,0.4954788841608965,0.11556511802219468,0.06443904220189325,0.05112607582030142,0.09987634875,0.5829100376719047,0.319122122010845,-0.37991376613870187,0.23323923928242984
011200,에이치엠엠(주),10,2010,2025,0.626929899841265,0.2460567102034854,0.07539041260219062,0.08280095672277157,2.9574594,0.1325428789028673,0.9377384182058944,-0.3808731896377796,0.39247882461146855
136490,(주)선진,14,2012,2025,0.4064439397340826,0.02535993564021142,0.02535993564021142,0.0,0.06585593785714285,0.3113245025481175,0.0428153061342075,-0.38108400409387116,0.062394670361681975
012510,(주)더존비즈온,16,2010,2025,0.5060832564339462,0.12383293260290885,0.07012922067918916,0.04953459966194939,0.13874421874999995,0.503122586016544,0.0821760266624058,-0.3822503238310374,0.24468885510159427
155660,디에스알(주),15,2011,2025,0.4108252962804921,0.028536028480798333,0.028536028480798333,0.0,0.02910059066666665,0.4750821090596485,0.1120082662100463,-0.38228926779969374,0.06946025169130599
000180,성창기업지주(주),16,2010,2025,0.5520175629694051,0.1681704285063407,0.041086199665604554,0.12217443535005046,0.007383050624999994,0.5823376315463329,0.0,-0.3838471344630644,0.30464688043931193
070960,모나용평(주),13,2013,2025,0.40149601516463834,0.01705422089302836,0.013858710358707095,0.0031955105343212616,0.060331066923076916,0.8263528638230725,0.0,-0.38444179427160996,0.04247668780980322
028260,삼성물산(주),16,2010,2025,0.5671376441366326,0.18161285488510812,0.09081545272301225,0.06998101052567977,2.304586423125,0.6211020936170846,0.1457335100204651,-0.38552478925152445,0.32022712081047233
281820,(주)케이씨텍,8,2018,2025,0.4503404665794099,0.06405002590161413,0.03922057700713296,0.024829448894481163,0.130822315,0.4949151323871255,0.0568340323932136,-0.3862904406777958,0.1422257839454452
161890,한국콜마(주),13,2013,2025,0.4538533070457026,0.0629836422733415,0.06286229868991694,0.00012134358342455765,0.14899297153846153,0.3965245488664016,0.0699318309256633,-0.39086966477236107,0.13877532959564642
004990,롯데지주(주),13,2010,2025,0.6488846165458284,0.25719225298546194,0.17934986779189593,0.029994835866755533,0.3222851907692308,0.2036956171218632,0.2822807276073303,-0.39169236356036646,0.39636053379499
014580,(주)태경비케이,16,2010,2025,0.4650375227850105,0.07331263204311585,0.07331263204311585,0.0,0.04284178437499999,0.4194081727303769,0.067306508216181,-0.39172489074189465,0.15764885294430037
004130,대덕GDS(주),8,2010,2017,0.47947880199231807,0.08442291010883235,0.06451025573992095,0.01991265436891139,0.10552684375,0.4881928852822245,0.0542160616123967,-0.3950558918834857,0.1760722471109055
055490,(주)테이팩스,13,2013,2025,0.4903437203150539,0.09464516375036001,0.022212567224234363,0.029994835866755533,0.036319279230769226,0.6897814984020667,0.0266582121702271,-0.3956985565646939,0.19301799906716238
025540,한국단자공업(주),16,2010,2025,0.43421310618954,0.037976061003290235,0.03169132427309367,0.00628473673019655,0.172834401875,0.4993135608445161,0.1903464091708784,-0.3962370451862498,0.08745949963728906
081660,(주)미스토홀딩스,15,2011,2025,0.6992399399953658,0.3027092428518941,0.21389593912359192,0.08388104534496679,0.09853273533333332,0.0584802880669582,0.7284602702094374,-0.3965306971434717,0.4329118311718583
035150,(주)백산,16,2010,2025,0.5367261186404509,0.13678901785536537,0.08461709031653927,0.05217192753882608,0.03672582999999999,0.281568927630346,0.301801743758031,-0.3999371007850856,0.25485813547113656
031430,(주)신세계인터내셔날,16,2010,2025,0.4515046333177459,0.05101338598949806,0.04416646274589466,0.0068469232436034,0.16418581875,0.6478496699333299,0.1044646612905867,-0.4004912473282478,0.11298529898716997
104700,한국철강(주),16,2010,2025,0.6071076555883513,0.2046719571801513,0.126771675090682,0.06720071279205246,0.10803455499999999,1.6044352610452035,0.7223525382746755,-0.40243569840820004,0.33712629925874116
002600,(주)조흥,16,2010,2025,0.49394872265239415,0.09069907049373982,0.09069907049373982,0.0,0.031748631875,0.6324918428732841,0.0600647498002847,-0.4032496521586543,0.18362041712894023
090430,(주)아모레퍼시픽,16,2010,2025,0.48144710673428426,0.07760065151361688,0.07010182840492177,0.007498823108695112,0.95267702625,0.647142043346316,0.0915565850397277,-0.40384645522066737,0.16118209129968974
003560,(주)아이에이치큐,12,2011,2024,0.41297494073532875,0.008381185341279926,0.0,0.008381185341279926,0.032249187499999984,0.4604392052171479,0.0,-0.40459375539404885,0.020294658378924104
007310,(주)오뚜기,15,2010,2025,0.4740668587096185,0.06712390971232338,0.06498950995427674,0.002134399758046629,0.33264282733333334,0.5828993182854717,0.0821156553676477,-0.4069429489972951,0.14159165206154808
017960,(주)한국카본,16,2010,2025,0.5670072699381732,0.1593859197951797,0.08702814249620705,0.07101562791127972,0.06724887062499998,0.3504055713846887,0.0687545097317211,-0.4076213501429935,0.28110031078183395
044820,코스맥스비티아이(주),16,2010,2025,0.5032782125161622,0.09386908829687153,0.09121723526385145,0.0026518530330200624,0.031142846249999988,0.5721783635327192,0.1056555428453802,-0.4094091242192907,0.18651530299229283
009900,명신산업(주),15,2010,2025,0.4534502877965852,0.0398733637407629,0.0398733637407629,0.0,0.034584444,0.6751456438566135,0.2094402765387156,-0.4135769240558223,0.08793326372007912
003240,태광산업(주),14,2010,2024,0.4207522652952366,0.006604212820230379,0.006604212820230379,0.0,0.3018351164285714,0.4045671899446439,0.0066188423478476,-0.41414805247500625,0.015696202646933548
006740,블루산업개발(주),14,2010,2023,0.5378347834967243,0.12350156541934727,0.1095337154961147,0.013967849923232563,0.018228077142857135,0.7909582337349234,0.1512556248844201,-0.41433321807737705,0.22962733019311954
001570,(주)금양,11,2010,2022,0.512841216159921,0.09154249581025965,0.07780615301344306,0.01373634279681659,0.014156275454545435,0.8677856522355143,0.0,-0.4212987203496613,0.17850066048847693
000270,기아(주),16,2010,2025,0.5189649139627585,0.09603913399469202,0.08183902012166888,0.014200113873023095,8.886774687499999,0.4314017403888466,0.2384286924985151,-0.42292577996806646,0.18505901152613163
002100,(주)경농,16,2010,2025,0.5047888171169115,0.08126146293808464,0.08126146293808464,0.0,0.04821357499999998,0.4577682290572272,0.1238872982830472,-0.4235273541788268,0.16098110770798654
014710,사조씨푸드(주),14,2010,2024,0.43206077901636947,0.008228571963041414,0.008228571963041414,0.0,0.0323944907142857,0.4425866509941286,0.0,-0.423832207053328,0.01904494081081509
029530,(주)신도리코,16,2010,2025,0.6001945910335967,0.17447188846295197,0.14412722336206257,0.0303446651008894,0.10330531875,0.6475002606546706,0.2188379028523605,-0.42572270257064476,0.29069220394421325
003080,에스비성보(주),16,2010,2025,0.6713008558168801,0.24495761289637544,0.21448274439008516,0.030474868506290248,0.022957113124999987,0.2368607856386001,0.0390466063904307,-0.42634324292050474,0.36489989663173594
026940,부국철강(주),16,2010,2025,0.6186002518080559,0.19095225591505915,0.17175064772118456,0.019201608193874568,0.010216000624999999,0.8015974367249088,0.5427028106895332,-0.42764799589299674,0.3086844134914923
035000,(주)에이치에스애드,15,2011,2025,0.8051086516060963,0.3760123059484685,0.3643763935200146,0.0,0.022623945333333326,0.7755989664217238,0.0668624595760004,-0.42909634565762783,0.46703299635194395
000150,(주)두산,16,2010,2025,0.5829935383745276,0.15266646190380884,0.10811733525010024,0.037179761882952876,0.528159283125,0.4517903139721068,0.0924370289580416,-0.4303270764707188,0.2618664733908811
214420,(주)토니모리,12,2013,2025,0.4889922321797477,0.05823316170049212,0.04861327988051539,0.009619881819976733,0.026659432499999993,0.4163808707212221,0.0470063992385417,-0.43075907047925555,0.11908811197451968
001790,대한제당(주),15,2010,2024,0.5411382393565993,0.10917819939862226,0.09069301062693172,0.01848518877169054,0.07574977799999999,0.4523695298578396,0.282930737807417,-0.43196003995797705,0.20175657800201402
102260,(주)동성케미컬,14,2012,2025,0.6489380572171648,0.21578461132335386,0.18604176213679194,0.01727580015607552,0.060088793571428566,0.8019451129859521,0.0282086051576067,-0.43315344589381094,0.33251958168195755
020560,아시아나항공(주),16,2010,2025,0.4332651874749922,3.48314271832125e-05,0.0,3.48314271832125e-05,1.6002092175,0.5472406631469134,0.0005573028349314,-0.433230356047809,8.03928591313904e-05
002140,고려산업(주),16,2010,2025,0.47846243913262637,0.044168910848203215,0.044168910848203215,0.0,0.01783330874999998,0.3998580594560914,0.0321836560134493,-0.43429352828442314,0.09231427011966535
016590,신대양제지(주),16,2010,2025,0.5693258960165026,0.13472374531997375,0.05362928729514643,0.08092887028295608,0.04874355437499999,0.3994624254276084,0.2175641187390732,-0.43460215069652886,0.23663730433240052
213500,한솔제지(주),10,2016,2025,0.4756273262822758,0.03875873211024047,0.03868840551928187,7.03265909586e-05,0.260003693,0.6025812580426061,0.0258508457654618,-0.43686859417203533,0.0814897083672562
006650,대한유화(주),16,2010,2025,0.48719528501917503,0.04535840573264424,0.04535840573264424,0.0,0.291761110625,0.5562808085336922,0.0453719859987012,-0.4418368792865308,0.09310107697544533
267270,에이치디건설기계(주),8,2018,2025,0.555168467838506,0.11231424143393917,0.055170996893132415,0.05714324454080675,0.24470358499999997,0.5174438741931923,0.2054968107157473,-0.44285422640456684,0.20230659329630815
003490,(주)대한항공,16,2010,2025,0.4551270674393867,0.012125706413136626,0.012125706413136626,0.0,4.492924225625,0.4641585985929507,0.0412794743033672,-0.44300136102625004,0.026642463787877248
285130,에스케이케미칼(주),8,2018,2025,0.5192032435728338,0.07487315651819426,0.05148087800618996,0.023392278512004275,0.3526604325,0.5207802436697442,0.0405814836972289,-0.4443300870546395,0.1442077980926386
023530,롯데쇼핑(주),16,2010,2025,0.4828886094321359,0.03688413254285282,0.03677096132382128,0.00011317121903153671,2.420515324375,0.4593211936065389,0.031924044658919,-0.4460044768892831,0.0763822791062054
005380,현대자동차(주),16,2010,2025,0.543994820093967,0.09754849560998839,0.07401196950009492,0.023536526109893444,12.2324506875,0.5924252342407871,0.0964607500297625,-0.44644632448397864,0.17931879497150052
009240,(주)한샘,16,2010,2025,0.5753714624716522,0.12694346131089435,0.05258960284902822,0.06342417219296154,0.26178399874999997,0.5519810333693399,0.0,-0.4484280011607578,0.22062870613286403
000100,(주)유한양행,16,2010,2025,0.6243641173696675,0.17568510767900136,0.08929174082749029,0.08352162551492344,0.261062873125,0.526213459356391,0.1376051420407776,-0.4486790096906661,0.2813824542306031
004430,송원산업(주),16,2010,2025,0.4758553360111075,0.027115972725639505,0.027115972725639505,0.0,0.138795625,0.827302786962683,0.0566839867737364,-0.44873936328546804,0.056983647494511985
002240,고려제강(주),16,2010,2025,0.5033853505090125,0.054193044899529946,0.05403781143933137,0.00015523346019856877,0.12312653187499999,0.710533986521396,0.0851783503579697,-0.44919230560948253,0.10765717525297688
298690,에어부산(주),9,2015,2025,0.4761448723827054,0.025708225994615124,0.013757645028732222,0.011950580965882878,0.20742528333333332,0.3853683517400481,0.0,-0.4504366463880903,0.05399244533699803
005950,(주)이수화학,14,2010,2025,0.5316440503963619,0.08073093944735331,0.07016609823775422,0.010564841209599093,0.08277308928571428,0.8293872971932272,0.0,-0.45091311094900854,0.15185148669897683
004980,성신양회(주),16,2010,2025,0.4730609684733811,0.02184748733257962,0.021847482005077738,5.32750188206112e-09,0.135281131875,0.4309323610377976,0.0569419902474475,-0.45121348114080145,0.046183238078347115
120110,코오롱인더스트리(주),15,2011,2025,0.5021747431057314,0.04965766279354802,0.049598562437153756,5.910035639426052e-05,0.5857623346666666,0.6553653185364081,0.0357599741682705,-0.4525170803121834,0.09888522566156367
006280,(주)녹십자,16,2010,2025,0.5309055293562109,0.0783213743977531,0.06758052404082099,0.010740850356932093,0.24246020999999998,0.5733919785578359,0.0532953508491782,-0.45258415495845783,0.14752412635959455
